Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
12:05:22,2,2024-09-08,86,30,10198.0,10551.0,11055.0,11307.0,11252.0,10914.0,10409.0,10073.0,9818.0,9655.0,9570.0,9632.0,9670.0,9693.0,9756.0,9746.0,9843.0,10004.0,10020.0,10009.0,10120.0,10285.0,10446.0,10454.0,10511.0,10443.0,10439.0,10489.0,10528.0,10426.0,10319.0,10321.0,10403.0,10448.0,10345.0,10358.0,10279.0,9898.0,9418.0,9169.0,9256.0,9511.0,9959.0,10451.0,10809.0,11063.0,11217.0,11291.0,11302.0,11057.0,10942.0,10895.0,10758.0,10624.0,10455.0,11010.0,9978.0,0
03:40:07,2,2024-09-08,89,31,10793.0,11699.0,12276.0,12164.0,11599.0,10944.0,10275.0,9607.0,9152.0,8942.0,8845.0,8860.0,8990.0,9152.0,9368.0,9514.0,9735.0,9838.0,10000.0,10148.0,10215.0,10296.0,10368.0,10428.0,10420.0,10469.0,10495.0,10575.0,10685.0,10663.0,10632.0,10647.0,10613.0,10458.0,10391.0,10323.0,9879.0,8913.0,8218.0,8176.0,8700.0,9574.0,10456.0,11344.0,11889.0,12074.0,12098.0,11999.0,11772.0,11498.0,11315.0,11040.0,10821.0,10607.0,10401.0,11035.0,9943.0,0
,2,,86,30,10401.0,10715.0,10801.0,10688.0,10476.0,10412.0,10246.0,10004.0,9874.0,9884.0,9929.0,10015.0,10024.0,9942.0,9983.0,10109.0,10213.0,10237.0,10294.0,10271.0,10264.0,10256.0,10223.0,10156.0,10192.0,10379.0,10407.0,10399.0,10334.0,10406.0,10512.0,10494.0,10356.0,10276.0,10241.0,10320.0,10254.0,9863.0,9600.0,9627.0,9937.0,10120.0,10254.0,10380.0,10611.0,10879.0,11006.0,10889.0,10741.0,10556.0,10459.0,10436.0,10430.0,10429.0,10415.0,10881.0,9976.0,1
02:23:33,2,2024-09-08,88,31,10431.0,11034.0,11856.0,12123.0,11766.0,11140.0,10523.0,9881.0,9422.0,9210.0,9016.0,8936.0,8982.0,9006.0,9159.0,9314.0,9542.0,9766.0,9956.0,10132.0,10225.0,10284.0,10301.0,10417.0,10546.0,10626.0,10729.0,10539.0,10487.0,10615.0,10553.0,10458.0,10393.0,10339.0,10344.0,10414.0,10450.0,9820.0,8737.0,8086.0,8282.0,9018.0,9981.0,10818.0,11415.0,11779.0,12010.0,12062.0,11992.0,11799.0,11575.0,11306.0,11068.0,10746.0,10529.0,11165.0,10084.0,0
03:32:39,1,2024-10-08,88,31,10246.0,10887.0,11774.0,12156.0,11970.0,11385.0,10663.0,10001.0,9525.0,9177.0,8996.0,8935.0,8974.0,9102.0,9213.0,9304.0,9583.0,9827.0,10029.0,10099.0,10208.0,10211.0,10251.0,10416.0,10518.0,10471.0,10484.0,10556.0,10579.0,10540.0,10488.0,10449.0,10412.0,10344.0,10389.0,10522.0,10377.0,9786.0,8824.0,8219.0,8228.0,8862.0,9751.0,10631.0,11334.0,11792.0,12061.0,12173.0,12031.0,11787.0,11473.0,11223.0,11004.0,10776.0,10578.0,11223.0,10149.0,0
12:21:55,2,2024-09-08,86,30,10593.0,11090.0,11320.0,11149.0,10794.0,10461.0,10236.0,9972.0,9717.0,9677.0,9611.0,9657.0,9761.0,9774.0,9811.0,9864.0,9912.0,10006.0,10251.0,10329.0,10234.0,10305.0,10420.0,10399.0,10297.0,10233.0,10244.0,10311.0,10356.0,10449.0,10454.0,10471.0,10405.0,10408.0,10351.0,10324.0,10121.0,9623.0,9280.0,9317.0,9601.0,10033.0,10496.0,10712.0,10931.0,11047.0,11091.0,10985.0,10797.0,10744.0,10809.0,10633.0,10506.0,10462.0,10468.0,10943.0,10074.0,1
03:28:23,1,2024-10-08,88,31,10270.0,10658.0,11535.0,11967.0,11768.0,11319.0,10758.0,10192.0,9642.0,9242.0,9105.0,9120.0,9121.0,9189.0,9275.0,9385.0,9574.0,9710.0,9827.0,10002.0,10177.0,10231.0,10243.0,10326.0,10472.0,10488.0,10548.0,10576.0,10683.0,10746.0,10727.0,10682.0,10494.0,10416.0,10355.0,10355.0,10406.0,10012.0,8949.0,8240.0,8242.0,8845.0,9669.0,10542.0,11185.0,11605.0,11852.0,11912.0,11876.0,11736.0,11421.0,11142.0,10995.0,10778.0,10602.0,11288.0,10191.0,0
15:36:31,2,,0,-17,9558.0,9726.0,9859.0,9936.0,9939.0,9852.0,9776.0,9772.0,9872.0,9960.0,10162.0,10323.0,10467.0,10662.0,10717.0,10567.0,10631.0,10600.0,10720.0,10876.0,10869.0,10845.0,10769.0,10723.0,10551.0,10298.0,10081.0,9878.0,9849.0,9849.0,9884.0,9942.0,9904.0,9956.0,9965.0,9987.0,10000.0,10074.0,10062.0,10259.0,10366.0,10424.0,10344.0,10192.0,10019.0,9953.0,9955.0,10043.0,10227.0,10502.0,10812.0,10865.0,10622.0,10612.0,10662.0,11088.0,10279.0,3
06:13:31,2,,89,31,10382.0,10966.0,11661.0,11924.0,11615.0,11080.0,10453.0,9948.0,9534.0,9293.0,9140.0,9032.0,9014.0,9068.0,9274.0,9612.0,9731.0,9869.0,9962.0,10011.0,10148.0,10317.0,10450.0,10449.0,10488.0,10478.0,10419.0,10400.0,10350.0,10498.0,10550.0,10580.0,10612.0,10654.0,10512.0,10467.0,10364.0,9558.0,8651.0,8272.0,8500.0,9216.0,10079.0,10899.0,11425.0,11710.0,11768.0,11789.0,11661.0,11463.0,11340.0,11154.0,10929.0,10713.0,10543.0,11149.0,10127.0,0
15:15:03,2,2024-09-08,86,30,10412.0,10813.0,11078.0,11098.0,10967.0,10691.0,10344.0,10055.0,9903.0,9853.0,9808.0,9726.0,9649.0,9524.0,9537.0,9732.0,9876.0,10034.0,10085.0,10132.0,10201.0,10279.0,10312.0,10343.0,10395.0,10442.0,10434.0,10439.0,10388.0,10431.0,10342.0,10326.0,10375.0,10382.0,10416.0,10395.0,10321.0,9894.0,9463.0,9377.0,9574.0,9821.0,10147.0,10454.0,10735.0,10951.0,11128.0,11071.0,10947.0,10882.0,10724.0,10588.0,10534.0,10514.0,10462.0,10969.0,10042.0,1
23:20:33,3,2024-08-08,88,31,10528.0,11479.0,12146.0,12102.0,11559.0,10845.0,10265.0,9807.0,9376.0,9070.0,9016.0,8979.0,9052.0,9235.0,9360.0,9514.0,9603.0,9671.0,9863.0,10066.0,10190.0,10176.0,10302.0,10510.0,10562.0,10537.0,10466.0,10527.0,10554.0,10561.0,10498.0,10454.0,10493.0,10558.0,10478.0,10448.0,10309.0,9410.0,8434.0,8172.0,8563.0,9376.0,10281.0,11071.0,11588.0,11908.0,12040.0,12003.0,11841.0,11588.0,11337.0,11050.0,10765.0,10610.0,10508.0,11123.0,10041.0,0
14:11:49,2,2024-09-08,86,30,10364.0,10720.0,11077.0,11098.0,10894.0,10605.0,10278.0,9995.0,9868.0,9820.0,9727.0,9699.0,9744.0,9843.0,9976.0,9973.0,9948.0,9964.0,9997.0,10079.0,10255.0,10351.0,10337.0,10236.0,10306.0,10413.0,10424.0,10450.0,10521.0,10519.0,10483.0,10379.0,10269.0,10288.0,10328.0,10323.0,10297.0,9999.0,9594.0,9438.0,9627.0,9806.0,10154.0,10419.0,10624.0,10824.0,10929.0,10909.0,10923.0,10863.0,10679.0,10637.0,10606.0,10565.0,10474.0,11003.0,10056.0,1
03:05:27,1,2024-10-08,88,31,,11391.0,12003.0,11985.0,11521.0,10929.0,10316.0,9813.0,9366.0,9026.0,8886.0,8899.0,8990.0,9111.0,9227.0,9450.0,9733.0,9989.0,10111.0,10115.0,10195.0,10220.0,10348.0,10467.0,10482.0,10643.0,10609.0,10508.0,10492.0,10626.0,10669.0,10533.0,10523.0,10535.0,10480.0,10339.0,10116.0,9187.0,8338.0,8105.0,8607.0,9491.0,10288.0,11074.0,11574.0,11890.0,12023.0,11927.0,11750.0,11626.0,11467.0,11182.0,10912.0,10730.0,10513.0,11193.0,10055.0,0
11:07:29,2,2024-09-08,86,30,10820.0,11524.0,11743.0,11541.0,11198.0,10665.0,10131.0,9715.0,9428.0,9283.0,9287.0,9235.0,9161.0,9270.0,9509.0,9693.0,9754.0,9853.0,10035.0,10320.0,10374.0,10377.0,10434.0,10467.0,10422.0,10446.0,10445.0,10551.0,10589.0,10570.0,10453.0,10265.0,10239.0,10306.0,10404.0,10460.0,10143.0,9315.0,8649.0,8686.0,9169.0,9852.0,10485.0,11089.0,11489.0,11658.0,11691.0,11602.0,11478.0,11320.0,11065.0,10805.0,10567.0,10399.0,10245.0,10763.0,9885.0,0
22:11:59,3,2024-08-08,87,30,,2769.0,12139.0,12121.0,11540.0,10821.0,10152.0,9547.0,9199.0,9038.0,9025.0,9011.0,9016.0,9070.0,9333.0,9613.0,9830.0,9999.0,10126.0,10236.0,10225.0,10265.0,10270.0,10337.0,10397.0,10388.0,10420.0,10490.0,10566.0,10607.0,10538.0,10462.0,10431.0,10394.0,10332.0,10400.0,10197.0,9267.0,8347.0,8160.0,8618.0,9401.0,10286.0,11049.0,11697.0,12049.0,12074.0,11987.0,11831.0,11629.0,11348.0,11107.0,10998.0,10776.0,10469.0,11178.0,10091.0,0
08:42:54,2,2024-09-08,85,29,10430.0,11026.0,11470.0,11416.0,11098.0,10671.0,10231.0,9908.0,9746.0,9644.0,9610.0,9604.0,9505.0,9643.0,9777.0,9791.0,9782.0,9937.0,9977.0,10088.0,10185.0,10217.0,10239.0,10380.0,10400.0,10394.0,10424.0,10444.0,10449.0,10440.0,10487.0,10437.0,10492.0,10439.0,10354.0,10287.0,10214.0,9732.0,9141.0,8950.0,9132.0,9582.0,10203.0,10698.0,11048.0,11307.0,11355.0,11249.0,11256.0,11265.0,11149.0,10855.0,10628.0,10490.0,10439.0,10897.0,10049.0,0
01:11:16,1,2024-10-08,87,30,10401.0,11090.0,11795.0,11954.0,11512.0,10819.0,10314.0,9931.0,9515.0,9194.0,9046.0,9104.0,9203.0,9379.0,9515.0,9600.0,9613.0,9829.0,10080.0,10187.0,10288.0,10378.0,10322.0,10281.0,10372.0,10487.0,10479.0,10460.0,10365.0,10382.0,10448.0,10515.0,10573.0,10511.0,10486.0,10436.0,10343.0,9689.0,8770.0,8384.0,8582.0,9228.0,10038.0,10832.0,11367.0,11681.0,11769.0,11777.0,11733.0,11477.0,11252.0,11082.0,10861.0,10705.0,10515.0,11205.0,10061.0,0
19:56:50,3,2024-08-08,0,-17,10836.0,10833.0,10873.0,10884.0,10729.0,10579.0,10485.0,10322.0,10092.0,9843.0,9732.0,9751.0,9785.0,9844.0,9803.0,9901.0,10114.0,10306.0,10387.0,10446.0,10332.0,10198.0,10139.0,10146.0,10104.0,10140.0,10178.0,10213.0,10248.0,10230.0,10118.0,10115.0,10161.0,10113.0,10095.0,10091.0,10168.0,10270.0,10212.0,10215.0,10259.0,10315.0,10390.0,10319.0,10264.0,10191.0,10144.0,10196.0,10353.0,10436.0,10534.0,10540.0,10539.0,10621.0,10507.0,10983.0,10125.0,3
,2,2024-09-08,89,31,,11236.0,11983.0,11998.0,11453.0,10776.0,10228.0,9753.0,9408.0,9198.0,9104.0,9051.0,9017.0,9049.0,9297.0,9543.0,9664.0,9879.0,9997.0,10101.0,10222.0,10273.0,10373.0,10487.0,10545.0,10581.0,10515.0,10460.0,10484.0,10460.0,10405.0,10445.0,10628.0,10634.0,10462.0,10459.0,10264.0,9329.0,8313.0,8111.0,8536.0,9364.0,10276.0,11048.0,11528.0,11826.0,11975.0,11913.0,11822.0,11650.0,11509.0,11377.0,11030.0,10681.0,10489.0,11093.0,10169.0,0
10:22:24,2,2024-09-08,86,30,10819.0,11359.0,11563.0,11335.0,10940.0,10437.0,10003.0,9733.0,9516.0,9355.0,9374.0,9342.0,9360.0,9513.0,9734.0,9844.0,9979.0,10060.0,10203.0,10319.0,10347.0,10355.0,10411.0,10435.0,10353.0,10381.0,10419.0,10393.0,10357.0,10383.0,10375.0,10433.0,10472.0,10433.0,10333.0,10294.0,9972.0,9199.0,8723.0,8886.0,9499.0,10076.0,10637.0,11093.0,11366.0,11524.0,11554.0,11403.0,11212.0,11082.0,11000.0,10748.0,10511.0,10349.0,10274.0,10694.0,9868.0,0
20:52:30,3,2024-08-08,86,30,10343.0,10674.0,11145.0,11348.0,11260.0,10953.0,10504.0,10158.0,9846.0,9636.0,9514.0,9414.0,9356.0,9396.0,9627.0,9855.0,10009.0,10122.0,10105.0,10123.0,10091.0,10104.0,10216.0,10306.0,10440.0,10549.0,10576.0,10441.0,10347.0,10266.0,10209.0,10269.0,10465.0,10547.0,10527.0,10474.0,10437.0,9942.0,9172.0,8846.0,9021.0,9493.0,10132.0,10705.0,11054.0,11242.0,11347.0,11301.0,11188.0,11082.0,10939.0,10799.0,10686.0,10621.0,10474.0,11016.0,10011.0,0
20:17:49,2,2024-09-08,85,29,10178.0,10567.0,11181.0,11527.0,11416.0,10953.0,10407.0,10101.0,9911.0,9682.0,9488.0,9318.0,9303.0,9390.0,9530.0,9663.0,9643.0,9789.0,9995.0,10098.0,10265.0,10328.0,10407.0,10477.0,10493.0,10492.0,10470.0,10449.0,10385.0,10374.0,10364.0,10421.0,10508.0,10537.0,10502.0,10432.0,10443.0,10250.0,9633.0,9105.0,9021.0,9228.0,9705.0,10253.0,10736.0,11039.0,11132.0,11214.0,11237.0,11177.0,10967.0,10912.0,10798.0,10651.0,10568.0,11137.0,10127.0,0
15:48:56,2,2024-09-08,0,-17,11359.0,2660.0,11679.0,11404.0,10953.0,10541.0,10138.0,9839.0,9576.0,9465.0,9366.0,9395.0,9458.0,9595.0,9736.0,9835.0,10000.0,10094.0,10175.0,10111.0,9995.0,10047.0,10178.0,10355.0,10670.0,10886.0,10729.0,10216.0,9493.0,8899.0,8633.0,8664.0,8764.0,9259.0,9992.0,10757.0,10266.0,8028.0,5453.0,4307.0,4980.0,6867.0,9547.0,12906.0,15787.0,16383.0,16383.0,16383.0,16356.0,15201.0,13477.0,11940.0,10690.0,9583.0,8612.0,9933.0,8220.0,3
02:47:50,2,2024-09-08,88,31,,11251.0,12039.0,12128.0,11669.0,10915.0,10235.0,9820.0,9372.0,9061.0,9004.0,9014.0,9077.0,9201.0,9300.0,9405.0,9654.0,9829.0,9884.0,10011.0,10165.0,10377.0,10488.0,10583.0,10545.0,10482.0,10552.0,10602.0,10601.0,10556.0,10554.0,10457.0,10422.0,10347.0,10327.0,10393.0,10304.0,9526.0,8584.0,8112.0,8413.0,9239.0,10203.0,11006.0,11607.0,11938.0,12009.0,11935.0,11781.0,11595.0,11452.0,11204.0,10905.0,10671.0,10454.0,11242.0,9992.0,0
13:52:53,2,,86,30,10351.0,10472.0,10858.0,11067.0,10941.0,10791.0,10523.0,10229.0,9926.0,9726.0,9679.0,9702.0,9676.0,9748.0,9824.0,9868.0,9899.0,9896.0,10071.0,10202.0,10245.0,10306.0,10358.0,10395.0,10402.0,10347.0,10372.0,10412.0,10381.0,10339.0,10394.0,10435.0,10347.0,10311.0,10353.0,10316.0,10328.0,10100.0,9662.0,9374.0,9407.0,9624.0,9987.0,10363.0,10698.0,10881.0,10943.0,11096.0,11110.0,10954.0,10827.0,10671.0,10591.0,10576.0,10487.0,10972.0,10080.0,1
09:04:46,2,2024-09-08,85,29,10264.0,10582.0,11063.0,11293.0,11258.0,10978.0,10584.0,10186.0,9944.0,9738.0,9565.0,9508.0,9502.0,9532.0,9559.0,9678.0,9865.0,9901.0,9964.0,10042.0,10259.0,10380.0,10391.0,10357.0,10345.0,10466.0,10446.0,10429.0,10385.0,10397.0,10383.0,10416.0,10348.0,10350.0,10398.0,10387.0,10399.0,10118.0,9404.0,8870.0,8958.0,9397.0,9925.0,10485.0,10924.0,11232.0,11375.0,11408.0,11271.0,11147.0,10969.0,10831.0,10761.0,10663.0,10526.0,11130.0,10112.0,0
07:35:57,2,2024-09-08,86,30,10685.0,11452.0,11854.0,11835.0,11450.0,10830.0,10186.0,9669.0,9311.0,9126.0,9024.0,9012.0,9118.0,9195.0,9299.0,9521.0,9685.0,9842.0,10017.0,10166.0,10245.0,10398.0,10472.0,10519.0,10535.0,10546.0,10651.0,10660.0,10599.0,10515.0,10408.0,10291.0,10294.0,10375.0,10463.0,10414.0,10021.0,9245.0,8576.0,8482.0,8940.0,9701.0,10428.0,11015.0,11522.0,11749.0,11779.0,11677.0,11589.0,11516.0,11337.0,11075.0,10869.0,10725.0,10488.0,11067.0,10100.0,0
02:58:14,1,2024-10-08,88,31,10901.0,11772.0,12091.0,11951.0,11538.0,10787.0,10086.0,9595.0,9165.0,8877.0,8813.0,8955.0,9045.0,9155.0,9379.0,9580.0,9770.0,9936.0,10198.0,10285.0,10286.0,10299.0,10390.0,10488.0,10526.0,10561.0,10664.0,10642.0,10523.0,10442.0,10468.0,10424.0,10330.0,10368.0,10451.0,10413.0,10019.0,9023.0,8208.0,8107.0,8711.0,9551.0,10474.0,11225.0,11728.0,12039.0,12063.0,11899.0,11723.0,11456.0,11298.0,11064.0,10826.0,10696.0,10608.0,11150.0,10104.0,0
,2,,86,30,10424.0,10757.0,11014.0,10917.0,10707.0,10366.0,10098.0,9885.0,9716.0,9637.0,9649.0,9698.0,9885.0,9963.0,9957.0,10006.0,10055.0,10022.0,10057.0,10079.0,10191.0,10461.0,10496.0,10453.0,10448.0,10438.0,10370.0,10323.0,10322.0,10360.0,10380.0,10432.0,10457.0,10427.0,10330.0,10290.0,10017.0,9548.0,9288.0,9375.0,9702.0,10115.0,10445.0,10692.0,10954.0,11020.0,10984.0,10893.0,10760.0,10704.0,10617.0,10556.0,10478.0,10432.0,10413.0,10920.0,10062.0,1
02:26:13,2,2024-09-08,88,31,10541.0,11288.0,12031.0,12241.0,11674.0,11011.0,10341.0,9773.0,9322.0,9087.0,8871.0,8870.0,8983.0,9224.0,9305.0,9388.0,9533.0,9721.0,9838.0,10006.0,10183.0,10276.0,10367.0,10521.0,10671.0,10632.0,10592.0,10563.0,10616.0,10563.0,10500.0,10416.0,10382.0,10404.0,10438.0,10425.0,10247.0,9470.0,8413.0,7998.0,8346.0,9148.0,10164.0,11067.0,11661.0,12073.0,12169.0,12039.0,11819.0,11569.0,11386.0,11128.0,10893.0,10779.0,10693.0,11303.0,10251.0,0
00:28:19,2,,88,31,10452.0,11262.0,12049.0,12139.0,11729.0,11031.0,10310.0,9729.0,9180.0,8848.0,8874.0,9026.0,9042.0,9053.0,9234.0,9432.0,9609.0,9803.0,10071.0,10189.0,10158.0,10219.0,10377.0,10536.0,10568.0,10628.0,10673.0,10608.0,10508.0,10486.0,10532.0,10540.0,10454.0,10497.0,10453.0,10384.0,10286.0,9456.0,8491.0,8152.0,8504.0,9239.0,10177.0,11079.0,11613.0,11879.0,11961.0,11915.0,11825.0,11692.0,11426.0,11082.0,10860.0,10679.0,10518.0,11097.0,10140.0,0
05:49:30,2,,89,31,10612.0,11322.0,11818.0,11776.0,11356.0,10822.0,10253.0,9783.0,9418.0,9227.0,9154.0,9184.0,9218.0,9279.0,9389.0,9556.0,9651.0,9803.0,9924.0,10027.0,10167.0,10280.0,10320.0,10331.0,10453.0,10512.0,10575.0,10571.0,10570.0,10577.0,10556.0,10500.0,10509.0,10537.0,10458.0,10371.0,10172.0,9254.0,8343.0,8129.0,8598.0,9450.0,10422.0,11247.0,11717.0,11883.0,11996.0,11942.0,11776.0,11597.0,11335.0,11018.0,10803.0,10576.0,10460.0,10986.0,10076.0,0
19:32:12,3,2024-08-08,87,30,10402.0,11016.0,11389.0,11387.0,11008.0,10620.0,10338.0,10019.0,9683.0,9567.0,9476.0,9498.0,9595.0,9685.0,9767.0,9906.0,9950.0,9995.0,10070.0,10149.0,10289.0,10372.0,10378.0,10326.0,10301.0,10341.0,10346.0,10378.0,10451.0,10372.0,10347.0,10359.0,10338.0,10294.0,10275.0,10322.0,10089.0,9511.0,9047.0,9005.0,9372.0,9873.0,10384.0,10895.0,11272.0,11421.0,11480.0,11397.0,11185.0,11040.0,10936.0,10777.0,10620.0,10524.0,10431.0,10906.0,10043.0,0
,2,2024-09-08,85,29,10707.0,11306.0,11489.0,11340.0,11004.0,10532.0,10219.0,9930.0,9666.0,9521.0,9437.0,9451.0,9502.0,9581.0,9616.0,9719.0,9847.0,9945.0,10117.0,10269.0,10308.0,10425.0,10511.0,10471.0,10394.0,10417.0,10377.0,10460.0,10535.0,10499.0,10350.0,10374.0,10361.0,10368.0,10359.0,10332.0,10060.0,9415.0,8980.0,9071.0,9535.0,10029.0,10491.0,10827.0,11197.0,11339.0,11343.0,11309.0,11183.0,10995.0,10799.0,10752.0,10636.0,10447.0,10260.0,10828.0,9821.0,0
01:04:19,2,2024-09-08,88,31,,11667.0,12200.0,11953.0,11280.0,10596.0,10031.0,9596.0,9325.0,9157.0,9080.0,9017.0,9114.0,9270.0,9405.0,9558.0,9684.0,9877.0,10004.0,10116.0,10237.0,10307.0,10344.0,10486.0,10585.0,10572.0,10536.0,10566.0,10531.0,10463.0,10453.0,10449.0,10391.0,10329.0,10335.0,10368.0,10159.0,9180.0,8310.0,8206.0,8680.0,9514.0,10486.0,11218.0,11729.0,11978.0,12118.0,12029.0,11858.0,11605.0,11351.0,11089.0,10790.0,10581.0,10431.0,11072.0,9903.0,0
22:17:20,3,2024-08-08,87,30,10376.0,11044.0,11923.0,12172.0,11814.0,11179.0,10510.0,9993.0,9445.0,9109.0,8987.0,8992.0,8993.0,9133.0,9276.0,9474.0,9720.0,9827.0,9885.0,9993.0,10164.0,10296.0,10345.0,10359.0,10470.0,10602.0,10632.0,10549.0,10476.0,10530.0,10518.0,10461.0,10424.0,10465.0,10403.0,10371.0,10306.0,9899.0,8935.0,8287.0,8368.0,9000.0,9861.0,10690.0,11432.0,11850.0,12024.0,12023.0,11891.0,11739.0,11492.0,11248.0,11033.0,10742.0,10539.0,10982.0,10062.0,0
08:51:58,2,2024-09-08,85,29,10326.0,10902.0,11400.0,11362.0,10990.0,10677.0,10389.0,10048.0,9795.0,9533.0,9334.0,9314.0,9364.0,9485.0,9561.0,9685.0,9801.0,9897.0,10098.0,10216.0,10268.0,10388.0,10427.0,10424.0,10417.0,10448.0,10429.0,10427.0,10477.0,10526.0,10611.0,10614.0,10568.0,10443.0,10342.0,10258.0,10109.0,9576.0,8979.0,8775.0,9080.0,9718.0,10305.0,10700.0,11080.0,11302.0,11352.0,11372.0,11370.0,11260.0,10947.0,10703.0,10628.0,10489.0,10427.0,11024.0,9938.0,0
00:00:50,2,2024-09-08,88,31,10675.0,11454.0,11930.0,11798.0,11336.0,10698.0,9968.0,9521.0,9353.0,9203.0,9083.0,9088.0,9201.0,9352.0,9391.0,9432.0,9617.0,9897.0,10058.0,10200.0,10453.0,10426.0,10298.0,10365.0,10515.0,10557.0,10519.0,10474.0,10526.0,10475.0,10430.0,10408.0,10430.0,10368.0,10416.0,10385.0,10176.0,9224.0,8319.0,8215.0,8699.0,9490.0,10396.0,11180.0,11682.0,11962.0,12044.0,11979.0,11801.0,11587.0,11388.0,11147.0,10840.0,10543.0,10442.0,11048.0,10106.0,0
21:45:03,3,2024-08-08,87,30,10232.0,10706.0,11511.0,11943.0,11777.0,11167.0,10515.0,9969.0,9601.0,9302.0,9212.0,9216.0,9163.0,9308.0,9477.0,9612.0,9730.0,9794.0,9892.0,9990.0,10193.0,10329.0,10322.0,10385.0,10495.0,10517.0,10414.0,10414.0,10554.0,10570.0,10525.0,10547.0,10478.0,10477.0,10528.0,10407.0,10295.0,9882.0,8957.0,8386.0,8469.0,9081.0,9903.0,10627.0,11203.0,11550.0,11793.0,11913.0,11805.0,11605.0,11365.0,11135.0,10902.0,10670.0,10548.0,11042.0,10143.0,0
08:06:37,2,2024-09-08,85,29,10383.0,10942.0,11430.0,11471.0,11174.0,10741.0,10378.0,10029.0,9722.0,9539.0,9458.0,9470.0,9392.0,9412.0,9501.0,9700.0,9963.0,10117.0,10209.0,10284.0,10327.0,10393.0,10349.0,10390.0,10344.0,10313.0,10294.0,10274.0,10331.0,10421.0,10359.0,10360.0,10400.0,10493.0,10599.0,10544.0,10355.0,9752.0,9056.0,8848.0,9088.0,9569.0,10150.0,10704.0,11038.0,11164.0,11292.0,11376.0,11331.0,11179.0,11041.0,10894.0,10650.0,10559.0,10474.0,10970.0,9982.0,0
03:40:23,2,2024-09-08,89,31,10500.0,11315.0,12136.0,12269.0,11723.0,11000.0,10314.0,9641.0,9183.0,8975.0,8927.0,8982.0,9078.0,9171.0,9314.0,9592.0,9772.0,9735.0,9958.0,10227.0,10355.0,10406.0,10453.0,10429.0,10389.0,10406.0,10455.0,10462.0,10527.0,10496.0,10446.0,10528.0,10529.0,10447.0,10428.0,10364.0,10229.0,9358.0,8357.0,7980.0,8418.0,9163.0,10196.0,11182.0,11736.0,12054.0,12133.0,12022.0,11900.0,11610.0,11386.0,11198.0,10898.0,10661.0,10494.0,11091.0,10018.0,0
,2,2024-09-08,86,30,10244.0,10826.0,11221.0,11210.0,10931.0,10526.0,10223.0,10069.0,9897.0,9736.0,9627.0,9664.0,9615.0,9627.0,9761.0,9811.0,9828.0,10020.0,10199.0,10213.0,10164.0,10244.0,10242.0,10390.0,10456.0,10523.0,10438.0,10432.0,10415.0,10380.0,10356.0,10298.0,10248.0,10292.0,10403.0,10493.0,10375.0,9805.0,9193.0,9012.0,9249.0,9779.0,10349.0,10843.0,11111.0,11188.0,11193.0,11143.0,10996.0,10979.0,10922.0,10812.0,10635.0,10469.0,10382.0,10771.0,9918.0,0
21:19:58,3,2024-08-08,87,30,10190.0,10884.0,11609.0,11730.0,11357.0,10794.0,10332.0,9936.0,9620.0,9399.0,9316.0,9324.0,9299.0,9351.0,9407.0,9587.0,9780.0,10003.0,10138.0,10257.0,10381.0,10434.0,10412.0,10398.0,10378.0,10399.0,10416.0,10435.0,10458.0,10467.0,10416.0,10253.0,10178.0,10300.0,10523.0,10565.0,10374.0,9688.0,8899.0,8595.0,8834.0,9379.0,10094.0,10796.0,11241.0,11578.0,11661.0,11673.0,11561.0,11371.0,11186.0,11003.0,10712.0,10579.0,10468.0,11035.0,9988.0,0
22:27:44,2,2024-09-08,86,30,,10707.0,11315.0,11554.0,11313.0,10923.0,10464.0,10112.0,9847.0,9658.0,9480.0,9433.0,9466.0,9463.0,9458.0,9616.0,9688.0,9784.0,9948.0,10131.0,10282.0,10387.0,10421.0,10401.0,10411.0,10370.0,10407.0,10442.0,10400.0,10306.0,10239.0,10232.0,10312.0,10455.0,10538.0,10458.0,10389.0,9957.0,9279.0,8898.0,8982.0,9453.0,10124.0,10720.0,11146.0,11270.0,11446.0,11452.0,11354.0,11236.0,11025.0,10863.0,10775.0,10702.0,10467.0,11240.0,10041.0,0
